Node_ID,Routing_Update_Frequency,Routing_Table_Consistency,Route_Stability,Route_Convergence_Time,Route_Error_Rate,Route_Preference,Neighbor_Trustworthiness,Packet_Inspection,Historical_Behavior,Malicious_Node
3375,High,0.38607032910786176,0.33960641424640037,0.3318636104333609,0.8950127566264622,Preferred,Low,None,Bad,0
3376,High,0.6812325946506772,0.8698130183989617,0.7701982058445448,0.12045861647880851,Preferred,Medium,Partial,Average,0
3377,Low,0.8059779120365032,0.955405942990217,0.2552420361089297,0.8574110460849093,Preferred,Medium,Partial,Bad,0
3378,High,0.829819560838242,0.9741519354294779,0.45710933819631683,0.09718577562002928,Neutral,Medium,Partial,Bad,1
3379,Low,0.1713570190146284,0.8486988152297419,0.41820494161511734,0.13680198070314198,Not Preferred,High,Full,Average,0
3380,Low,0.523146374628919,0.813741482871899,0.47850468176570937,0.5449263208053992,Not Preferred,Low,Full,Bad,1
3381,Low,0.2580495172181174,0.223690068252128,0.3697563719318415,0.1662287385036798,Not Preferred,High,Partial,Bad,1
3382,High,0.7873902591187502,0.6901117725585153,0.8751798491675412,0.40350571777679534,Preferred,Low,Partial,Good,0
3383,Low,0.639650819137078,0.006970950789452757,0.6995437632777561,0.2385995161369412,Preferred,High,Full,Bad,1
3384,Medium,0.5110041240791233,0.9349476269957474,0.7296109659769422,0.5046842334993359,Preferred,Low,None,Good,0
3385,Low,0.4870164861750891,0.4387624228669137,0.40735702443762023,0.36501417385920565,Preferred,High,Full,Good,0
3386,Medium,0.49580301660687576,0.4933831714090251,0.6731300335627051,0.58217988984377,Not Preferred,Medium,Partial,Good,1
3387,Low,0.5228906137659658,0.18739644634006924,0.3206910456926375,0.8234580764542382,Not Preferred,Low,None,Average,1
3388,High,0.5161596467164058,0.6865582639721405,0.1680731473043804,0.2736219673821897,Preferred,Medium,Full,Good,0
3389,Low,0.7183704814413359,0.09964427155184319,0.5190375768743072,0.5658450528625697,Not Preferred,High,None,Average,0
3390,Low,0.024955136224488528,0.49469067959289725,0.12991698579757338,0.9824230663538808,Preferred,Low,None,Good,0
3391,Low,0.06978265136040573,0.010591799041535621,0.2825672770571759,0.47373057549589925,Not Preferred,Low,Full,Bad,0
3392,Low,0.5290452054410628,0.23012262196814381,0.1348220861564705,0.8906470820480449,Preferred,Medium,Partial,Average,1
3393,Medium,0.022255494529349162,0.4782494884781143,0.40769248535671787,0.9684004016349244,Not Preferred,Medium,None,Good,0
3394,Medium,0.9643365224849189,0.8938312266502625,0.49867035038227736,0.06370897083831328,Preferred,Low,Partial,Average,0
3395,Medium,0.9472969633928585,0.9361952296252191,0.5654739553399724,0.6443493359905352,Preferred,Medium,Full,Average,0
3396,Medium,0.9347612504894489,0.3451711061619036,0.18582037551908526,0.9420252769090983,Preferred,Medium,Partial,Bad,1
3397,High,0.49580301660687576,0.44665143050613954,0.1808580165800533,0.14273407014888118,Neutral,High,Full,Good,1
3398,High,0.006155078774774947,0.5962671345383781,0.6539658721298394,0.49516754362273674,Not Preferred,Medium,Partial,Bad,1
3399,Low,0.5111574042382784,0.87704544496999,0.340237131863138,0.49516754362273674,Neutral,High,None,Good,0
3400,Low,0.17457809509382893,0.6201374241118955,0.7807461512653963,0.5133469652634014,Not Preferred,Low,None,Average,0
3401,Low,0.8120039393987918,0.31514349554463583,0.44383150529206516,0.493831590320268,Preferred,High,Partial,Good,1
3402,Low,0.23235341508729768,0.3349367809112771,0.22835371254937387,0.9459445605920518,Not Preferred,High,None,Bad,0
3403,High,0.9460498962688789,0.6982272949292792,0.009962189735323479,0.8207985840317805,Not Preferred,Medium,Partial,Average,1
3404,High,0.48512851195733975,0.35301834952271305,0.6264264931507213,0.7698324396417758,Not Preferred,High,Full,Good,0
3405,Medium,0.49580301660687576,0.4287284205705545,0.5580965748906498,0.839283401921843,Neutral,High,None,Bad,0
3406,Low,0.49580301660687576,0.9731825185060397,0.04933692295888514,0.08293957228166382,Not Preferred,Medium,None,Average,0
3407,High,0.6961425938329354,0.18657810132095143,0.15810478816041906,0.569662302720409,Neutral,Low,Full,Bad,0
3408,Medium,0.6989706460577879,0.10319496134465378,0.26538650573251255,0.8167626854113883,Neutral,High,Partial,Bad,0
3409,Medium,0.8028013439679169,0.29532852014020117,0.2657962613602184,0.6565476769110743,Not Preferred,Medium,None,Bad,1
3410,Low,0.10113200467994532,0.9634721235249694,0.8463041760794481,0.388772613623107,Neutral,Medium,None,Average,1
3411,High,0.03334053052628361,0.11557912405388138,0.7760669604655037,0.8130030038817595,Not Preferred,High,None,Average,1
3412,Medium,0.46018505927041997,0.6658968168422533,0.17122919366988643,0.05669482897062428,Not Preferred,High,None,Bad,0
3413,High,0.23594677689275678,0.535492643786266,0.49867035038227736,0.28734261824375606,Preferred,High,Full,Bad,1
3414,Low,0.6413177325436292,0.19020598157290736,0.7730466155703029,0.33056021043527384,Neutral,High,Full,Good,1
3415,Low,0.41659310968317187,0.7167085022590393,0.9162225920297764,0.49516754362273674,Preferred,Low,Partial,Good,1
3416,High,0.38904229981452165,0.0795071620173955,0.42442626152646235,0.3005023005338513,Preferred,High,None,Bad,1
3417,Low,0.6353203906855965,0.6521907851312807,0.17544868957866466,0.9192415409246131,Preferred,Medium,Partial,Average,0
3418,High,0.20117675377156363,0.48938626132357477,0.011159557218210603,0.6757334502639705,Not Preferred,Medium,Partial,Average,1
3419,Medium,0.17383447497804716,0.07493208585461975,0.4266492205710535,0.21964643085814095,Not Preferred,High,None,Bad,1
3420,High,0.9663753479943995,0.34133052173496625,0.6951575104898038,0.8103628725474499,Not Preferred,Medium,Full,Good,1
3421,High,0.5850849749199203,0.006377825267616433,0.49867035038227736,0.700339728550099,Not Preferred,Low,Full,Good,0
3422,High,0.21812803967438577,0.5139218530847253,0.6498232443114926,0.4579633160499438,Neutral,High,None,Bad,1
3423,Medium,0.6770479250936182,0.09153318225403584,0.49867035038227736,0.9315514848843751,Not Preferred,High,None,Good,0
3424,High,0.3853348013536074,0.8714789419851126,0.5164051378735292,0.29534322117228273,Preferred,Medium,Partial,Bad,1
3425,High,0.3885334407561275,0.3112680270638256,0.7042170797522591,0.2602060505864364,Preferred,Low,Partial,Good,0
3426,Low,0.5970615044596519,0.4075032920375987,0.39066618467818437,0.820378513894397,Preferred,Low,None,Bad,1
3427,Medium,0.6668969533502626,0.9812568291942039,0.022384429137610296,0.9658941987618161,Preferred,High,None,Good,1
3428,Medium,0.7614490771467949,0.5099918277962828,0.45558884224276963,0.5841399311660009,Neutral,High,Partial,Bad,1
3429,Medium,0.6980247107595022,0.014468536073144689,0.2316116803621282,0.6058447608958808,Preferred,High,Full,Good,1
3430,Medium,0.3894349664784539,0.3689159158800762,0.6720250221198986,0.09025276168321739,Preferred,Low,Full,Bad,1
3431,Low,0.44276414420595867,0.25234453419174674,0.0011681464240477224,0.11045067137536746,Preferred,High,None,Bad,0
3432,High,0.8991052926554752,0.17387132142112083,0.6950167418345532,0.9630046771305895,Neutral,High,None,Average,1
3433,High,0.08734537513658991,0.7814562991080916,0.15596711801780982,0.17209267393044358,Preferred,Low,Partial,Good,1
3434,High,0.49580301660687576,0.6209679616080689,0.33949979560802357,0.7329439313304604,Neutral,High,Full,Bad,0
3435,High,0.6391025049884855,0.4967516685387622,0.07008945160555957,0.5439517176398548,Neutral,Medium,Partial,Bad,1
3436,Low,0.46942180205547834,0.9940186918143893,0.7335832610226583,0.5179129427078819,Preferred,Medium,Full,Good,1
3437,Low,0.45123169860780343,0.17919262285536197,0.223369051657887,0.2810474009559616,Not Preferred,High,None,Average,0
3438,Low,0.6893108081610592,0.9818625498736364,0.3851603376344933,0.49516754362273674,Not Preferred,Medium,Partial,Bad,1
3439,Medium,0.13392435120159607,0.4539861978901568,0.4954496426792978,0.2559040428296555,Neutral,Medium,Full,Bad,0
3440,High,0.6053350704632533,0.07802911200514351,0.8462586121909482,0.5980649334297752,Not Preferred,Low,None,Average,0
3441,Low,0.958122944561771,0.8504983985594063,0.8212038510011495,0.4693604806769115,Neutral,Medium,None,Average,1
3442,Medium,0.1659802473044284,0.09109720943732036,0.49867035038227736,0.32263904170280644,Not Preferred,High,Full,Bad,1
3443,Low,0.45066881253118707,0.928778608077409,0.6637647728743618,0.3491614099520438,Neutral,Medium,None,Bad,0
3444,Low,0.07951593403083301,0.25769645620237736,0.23296992031553299,0.23896372054105697,Neutral,Low,Full,Average,1
3445,Medium,0.06525429061162447,0.5160104329061445,0.49867035038227736,0.45429004907704507,Not Preferred,Low,Partial,Bad,1
3446,High,0.4571778861233001,0.689007510845079,0.47708063064151895,0.977333782884695,Neutral,High,Partial,Good,1
3447,High,0.20191117219340848,0.869705094398634,0.6680728204156353,0.5522865937826461,Neutral,Medium,None,Good,0
3448,Medium,0.2186324808328537,0.11300754809027136,0.6459672550239423,0.9838980363600176,Preferred,Low,Partial,Average,1
3449,High,0.2528689767727943,0.9090204865991361,0.5380659912552167,0.9694772360453631,Preferred,Low,None,Average,1
3450,High,0.6552298211354206,0.2701280945133483,0.3491337429383694,0.9922766588813446,Not Preferred,Medium,None,Good,1
3451,High,0.3111411950525529,0.8329922753357623,0.23101498626622174,0.5127805294276744,Neutral,Medium,Full,Average,0
3452,High,0.6661157381092574,0.07819164713613347,0.6276126899186166,0.9160299601857504,Preferred,High,Full,Average,1
3453,High,0.22084981650875368,0.3501035675745787,0.8047593985905447,0.6468574698844601,Neutral,High,Partial,Good,0
3454,Medium,0.29142878786461157,0.01982304339946228,0.3164025825879171,0.984059684532896,Not Preferred,High,None,Average,1
3455,Medium,0.4761470089248401,0.8161186366186963,0.6795268920409105,0.15332017863121628,Preferred,Medium,Full,Good,1
3456,Medium,0.46951699512520784,0.32293576124438883,0.41241810454887307,0.7094967405934914,Neutral,Medium,Partial,Bad,0
3457,Medium,0.023068485937858596,0.6729397068520986,0.5514239557514055,0.950800784474451,Preferred,Low,Full,Average,0
3458,Low,0.3533433963625954,0.05994320806421083,0.6821785260663404,0.2784466106862826,Neutral,High,Full,Bad,0
3459,Low,0.06367133306578854,0.8659630648429902,0.3113262774199327,0.08866647043642462,Preferred,Medium,None,Bad,0
3460,Medium,0.662698537539429,0.36577368896344453,0.7140375697281297,0.6281711459525472,Not Preferred,High,Partial,Bad,0
3461,Medium,0.49580301660687576,0.7794434131562418,0.7611084417546218,0.24629836708552344,Neutral,Low,None,Good,1
3462,Low,0.49580301660687576,0.9104173075174606,0.02980894247466981,0.7658082846087595,Neutral,High,None,Bad,1
3463,High,0.18390953587558523,0.5067658465262576,0.20780387450198556,0.6958005615441982,Neutral,High,None,Average,1
3464,Low,0.9074130977587378,0.1032223255322674,0.9591645373979879,0.9676781640351141,Not Preferred,Medium,None,Good,1
3465,High,0.7352966788027886,0.971071930282969,0.10563386245376283,0.2799153605365452,Preferred,Medium,Partial,Good,0
3466,Medium,0.7681614245768392,0.37586708747145947,0.018807362629798985,0.0060959049818695155,Neutral,Low,None,Average,1
3467,Low,0.8649443894628354,0.905572029446741,0.3750471345102928,0.5261517596566083,Preferred,Medium,None,Good,0
3468,Low,0.8670383409800222,0.8446326717542825,0.9650684214300339,0.4826806185234379,Preferred,Low,Full,Average,1
3469,Medium,0.5724771837082452,0.13259485472833465,0.17188774950322783,0.8641416758348051,Neutral,Low,Full,Average,1
3470,High,0.6747885275082744,0.17250555719522975,0.1217398852603333,0.7836401112590298,Neutral,High,Full,Bad,1
3471,Low,0.032884316786656376,0.2680337126513016,0.5956338935677179,0.32396458121585225,Preferred,Low,None,Average,0
3472,Low,0.6645349660947898,0.0632579444004846,0.05367943026615951,0.865587674247754,Not Preferred,High,Partial,Average,1
3473,High,0.8974863802339554,0.4594686201615459,0.008369474692942025,0.6306526815968541,Not Preferred,Low,Full,Average,0
3474,Low,0.9103043842702092,0.46574108642575074,0.5943800843627953,0.9358515327960218,Not Preferred,Low,Partial,Bad,1
3475,High,0.5919896825502069,0.963727772833238,0.05547069513939629,0.03980241952058383,Not Preferred,Low,None,Good,1
3476,Low,0.276887001236956,0.3813474821801942,0.33703675196405025,0.8398348580891988,Preferred,High,Partial,Bad,1
3477,High,0.14840905375296343,0.4345061976158402,0.9327330712114519,0.5041089276996009,Not Preferred,Medium,Full,Bad,1
3478,High,0.5597451874799895,0.15007525979379177,0.5981289433616429,0.374101567431258,Neutral,Low,Partial,Average,0
3479,High,0.5731387563961305,0.36170490554399093,0.35089807583234356,0.6877092527094356,Neutral,Low,None,Bad,0
3480,Low,0.9510125143253633,0.8015246291165583,0.20574925507336672,0.3913005016449427,Not Preferred,Medium,Full,Good,0
3481,High,0.41185792841563607,0.98555135786437,0.3976120548634339,0.49516754362273674,Not Preferred,Low,None,Average,1
3482,Medium,0.0718528734990973,0.14823246308495186,0.7000750198695912,0.2897233412135247,Neutral,High,Full,Good,1
3483,Medium,0.7140733060064102,0.8152928705558762,0.9991623003272926,0.27337072325359923,Not Preferred,High,Full,Good,0
3484,Medium,0.9138407421392136,0.40780301309662537,0.21248689823082834,0.692013390568912,Not Preferred,High,Full,Good,0
3485,Low,0.2634644494000493,0.08741949421854867,0.49160937806903093,0.05014002210273605,Neutral,Low,None,Bad,1
3486,Low,0.6095551016456765,0.09094623972314098,0.6957230302181586,0.4090011410805727,Not Preferred,Low,None,Good,1
3487,Low,0.31886335977897884,0.4356466208031734,0.5042459227598743,0.851412198696779,Neutral,Medium,None,Good,0
3488,Medium,0.4476423347175553,0.9679474021662787,0.46413118779765605,0.6413244410671577,Preferred,High,None,Average,0
3489,Medium,0.30011079762523285,0.6438456761362233,0.9084288952613628,0.006912591169667359,Preferred,Medium,Partial,Bad,1
3490,Low,0.18784571128199445,0.37881539360979866,0.49867035038227736,0.4206280869315733,Preferred,Low,None,Average,0
3491,Low,0.33549672033092837,0.7958904332331344,0.1824973548428639,0.34664037398422465,Preferred,Low,Partial,Bad,0
3492,Medium,0.2853779546838805,0.13695368918985973,0.15608318221040374,0.9689639430404445,Neutral,Medium,Full,Bad,0
3493,Low,0.9251791894708498,0.05348862389636866,0.17086904952401072,0.029103543332409387,Not Preferred,Medium,Full,Average,0
3494,Low,0.2668477635474832,0.8050891633958567,0.8771513380318489,0.6982260124296713,Preferred,High,Full,Good,0
3495,Medium,0.9054133586208218,0.3499776834223788,0.5115030223878058,0.17876158436401057,Not Preferred,Medium,Partial,Bad,0
3496,Medium,0.8048427986631479,0.935956245205192,0.9986095901130004,0.4337790040870445,Not Preferred,Low,Partial,Bad,0
3497,Medium,0.1344391059278267,0.42045549256776105,0.38699480980857814,0.49516754362273674,Neutral,Low,Partial,Bad,1
3498,Low,0.5480475028385435,0.7024452444001158,0.18713284969512323,0.654211539016607,Preferred,Medium,Full,Good,0
3499,Medium,0.34372218458592163,0.8690961019234852,0.3052677114830531,0.3398831625426503,Not Preferred,High,Partial,Average,1
3500,Low,0.34337093672249475,0.31853146862983217,0.9294322238196455,0.7425074566777278,Neutral,Low,Partial,Average,0
3501,Low,0.31953447433303495,0.3521131161454547,0.5994142071365456,0.4793070143275001,Neutral,High,Full,Bad,0
3502,High,0.49580301660687576,0.5088127559210007,0.7047399907108308,0.46096567623201523,Neutral,Medium,Partial,Bad,1
3503,High,0.5347444571072109,0.3480803282555798,0.018937101093339015,0.7981667328791635,Preferred,Low,Full,Average,1
3504,Medium,0.5686592289914879,0.961685995222256,0.6371165747646129,0.43996473015586834,Not Preferred,Medium,Partial,Good,1
3505,Low,0.49580301660687576,0.85023076796546,0.4595382101926465,0.31873938892037945,Neutral,Low,Partial,Average,1
3506,Medium,0.7838152446302377,0.7004294394582369,0.7136956593230961,0.04140285918426945,Neutral,High,Partial,Average,1
3507,Low,0.8043302395505837,0.7524076428591857,0.6188901169800791,0.018691188262000225,Neutral,Medium,None,Good,0
3508,High,0.2212304381339767,0.6205554275116324,0.5477076763971989,0.7428270050004,Not Preferred,Low,Partial,Bad,1
3509,Medium,0.49580301660687576,0.5777817617119738,0.24452643145884556,0.9226012436534787,Neutral,High,Full,Average,0
3510,Medium,0.31699422644302977,0.6424603344682944,0.6074335589700354,0.5844868253845268,Not Preferred,High,Partial,Average,0
3511,Low,0.16175787302793965,0.7578111595507295,0.8876511280462965,0.5279679925988612,Preferred,High,None,Average,1
3512,Low,0.6485051380715374,0.5844292820984014,0.906490124460262,0.5968029522800831,Preferred,High,Full,Bad,0
3513,High,0.9160315352853404,0.45256466723409183,0.6261765426924671,0.6088984132566231,Neutral,Medium,Partial,Average,0
3514,Medium,0.48002708962807716,0.7321824255223351,0.5667328999445128,0.2048459742409715,Preferred,Low,Partial,Good,1
3515,High,0.1358078150490427,0.7207142376493471,0.6901707497471029,0.6902451627277941,Neutral,High,None,Good,0
3516,High,0.49580301660687576,0.07355260386480389,0.6997942820974716,0.7301610048433117,Preferred,High,Full,Average,1
3517,High,0.3157573106739535,0.49876945155513064,0.7758505571480978,0.7487991051030319,Not Preferred,Medium,Partial,Bad,1
3518,Medium,0.42913759095527915,0.663090116648007,0.4275589435972377,0.9463290099387947,Not Preferred,Medium,None,Bad,0
3519,High,0.9180857202209175,0.024682733317183292,0.10395269228754456,0.9311720613381269,Preferred,Low,None,Good,1
3520,Medium,0.5982591739818802,0.8790320986349991,0.725698508708314,0.472175140173945,Not Preferred,Low,Partial,Good,0
3521,Low,0.13789498329967864,0.05831566434250135,0.2748037055693878,0.019050195316844043,Not Preferred,High,None,Bad,1
3522,Medium,0.7661507364538663,0.07925553113494743,0.9552055941180805,0.6075484750540643,Neutral,Low,Partial,Bad,0
3523,Medium,0.11521867788185625,0.9983851496257438,0.8759122565014994,0.3925587706646535,Preferred,High,Partial,Good,0
3524,Medium,0.7660080638040772,0.919223514330558,0.9318711112154994,0.10791625287743778,Neutral,Medium,Partial,Average,1
3525,High,0.7250981246833043,0.5067658465262576,0.5037492608766879,0.21108613632695583,Preferred,Low,Partial,Bad,0
3526,Medium,0.6540644284224806,0.7319816092736072,0.7732125386815075,0.49516754362273674,Preferred,High,Partial,Good,1
3527,Medium,0.25981635816451965,0.8484332519621813,0.22508048405255354,0.7670248235658,Neutral,High,None,Bad,1
3528,Medium,0.5624864664982302,0.8445420589800381,0.04931802980911759,0.4951498536605241,Neutral,High,None,Bad,1
3529,Low,0.1813863078056812,0.1744575793875347,0.032822674524508266,0.9893371762556226,Preferred,Low,None,Average,0
3530,High,0.7808640563844151,0.19806501424125011,0.727981213194079,0.015868247365817267,Neutral,High,Full,Good,1
3531,High,0.48105819619536905,0.2836879596167089,0.9932879757272567,0.5799687933654389,Preferred,High,Partial,Average,0
3532,Medium,0.6249124165770845,0.6916632307447195,0.6172223686334285,0.3117650313013912,Neutral,High,Partial,Average,0
3533,Low,0.5404803824662254,0.9094869361377274,0.006506067880012734,0.16691221283779878,Preferred,Low,Full,Average,1
3534,Low,0.09851732511577393,0.17853915456678504,0.36574917810145546,0.959134308945273,Neutral,Low,None,Bad,1
3535,Low,0.069691224470533,0.2996641711873148,0.2107104063783839,0.003416668683892232,Not Preferred,Low,Partial,Average,0
3536,High,0.17171461730673543,0.09055839379895492,0.7105871649073474,0.3857147876028778,Preferred,Medium,None,Good,0
3537,High,0.231041795015288,0.7460480868905556,0.18283222832374002,0.13903784824340015,Preferred,High,Full,Good,0
3538,Low,0.7828739297791955,0.3255098852204902,0.14451281280809647,0.2567199419133298,Neutral,Medium,Partial,Bad,0
3539,Low,0.39877505856229656,0.9804832987864336,0.03732877714549432,0.21583777810977756,Preferred,High,Full,Average,1
3540,Medium,0.8645079780551396,0.14025194151121212,0.05456957783475391,0.4020408189137814,Preferred,Low,None,Bad,1
3541,Medium,0.1792266437139466,0.11106493881569146,0.551760054648486,0.49516754362273674,Preferred,Medium,Partial,Average,1
3542,Low,0.6977132345720977,0.17075543398771065,0.02568095642359658,0.2599265781256529,Neutral,High,Full,Bad,0
3543,Medium,0.46295981544500564,0.20425472441833448,0.15139346418444732,0.9938118130350443,Neutral,High,Partial,Bad,0
3544,Medium,0.5340093206773017,0.6324350515249549,0.9223911038905329,0.5128399181070292,Neutral,High,Full,Good,0
3545,Low,0.19167150585081694,0.5067658465262576,0.3128291167770064,0.09449286833249537,Preferred,High,Full,Average,1
3546,Medium,0.513219089102261,0.9851785641840713,0.8766077354618589,0.3402091213731675,Neutral,Medium,Full,Average,1
3547,High,0.38263177890308964,0.21981374877452986,0.1459648465369794,0.6317081933927544,Neutral,High,Partial,Average,0
3548,High,0.1746815002550305,0.7328037651157224,0.30488226807932006,0.48830959063178014,Not Preferred,Medium,None,Bad,0
3549,Low,0.45898972160893436,0.3219336097983846,0.2963939612376061,0.04269496965664821,Neutral,High,Full,Average,1
3550,High,0.34234641395595133,0.9689257827137476,0.555450752268743,0.9332118027415051,Preferred,High,Partial,Bad,0
3551,Low,0.8453100631173823,0.5340133578632971,0.5382171706131649,0.5625800919009926,Preferred,Medium,Full,Bad,1
3552,Medium,0.318337314430872,0.8240544896690084,0.16173852973254543,0.1968411013265644,Neutral,Medium,Partial,Good,1
3553,High,0.8026467593928203,0.1009515181277556,0.6441393737349719,0.7218336015257706,Neutral,Medium,None,Bad,0
3554,High,0.4378976367294173,0.5694851970612175,0.03758662211164465,0.1610371907038014,Not Preferred,Medium,Full,Average,0
3555,Medium,0.5664308991335604,0.07894027849819019,0.9715401943085151,0.49516754362273674,Neutral,Low,Partial,Bad,0
3556,High,0.5038830254957855,0.993253071184794,0.4354434917945992,0.5246460904913768,Preferred,Medium,Full,Good,1
3557,Low,0.9351089863388404,0.6254506185589501,0.48368973124921044,0.5801559099607742,Not Preferred,Low,None,Good,1
3558,Low,0.9378096972393504,0.2575139654786186,0.37896812701845006,0.795277540985505,Neutral,High,Partial,Average,1
3559,Low,0.12023022618774737,0.6167258482792373,0.6761927495774415,0.43833987240958416,Neutral,Medium,Full,Good,0
3560,Medium,0.4647539272763406,0.6350769036271925,0.16000703616139678,0.8930867396910078,Not Preferred,High,Full,Average,0
3561,High,0.5462859491917852,0.16648939995725298,0.2659458558977916,0.13392576248577492,Preferred,High,Full,Good,0
3562,High,0.120154852314581,0.017860056015324144,0.7897769073947838,0.19064267780334487,Not Preferred,High,Partial,Bad,0
3563,Medium,0.014810240714154599,0.19956809753028015,0.3181719408727114,0.48452383408659894,Preferred,Medium,Partial,Good,0
3564,Medium,0.9552015391181198,0.1389958841364738,0.287667478203247,0.1293033020964418,Not Preferred,Low,None,Bad,1
3565,Low,0.7708982213861482,0.641226143554425,0.6996986637071502,0.4723363608957327,Not Preferred,High,Full,Bad,1
3566,High,0.4927374744197026,0.9695438973031525,0.8205588417694978,0.6986400381430394,Preferred,Medium,Partial,Bad,1
3567,Low,0.22203309621881984,0.8930060638419031,0.6919452358975486,0.10539486805655385,Preferred,Low,Full,Average,1
3568,Low,0.2558004060419422,0.13124464235054212,0.7085980846813279,0.03908948890834185,Not Preferred,Medium,Partial,Bad,0
3569,High,0.24375362111201393,0.23229299100429335,0.8645016282934518,0.7873394014624485,Preferred,High,Partial,Average,1
3570,High,0.5620018370849114,0.6014935235424668,0.5486619957615549,0.24575197097118762,Not Preferred,Medium,Partial,Good,1
3571,Medium,0.1611550325691531,0.3843658976776988,0.36178715785336335,0.8669578656122683,Preferred,Medium,None,Bad,1
3572,Medium,0.1531280694099475,0.1280570663248055,0.6614015982119769,0.6538339708032017,Not Preferred,Medium,None,Bad,0
3573,Low,0.12013751917326687,0.7212180063923992,0.41652139288784373,0.6810723910979244,Preferred,Medium,None,Bad,0
3574,High,0.08125841458183791,0.5157624235310253,0.6176298207622585,0.29536745359721384,Preferred,Low,Partial,Average,0
3575,High,0.375238381126929,0.19254709776838463,0.03069848678577458,0.56660008003788,Not Preferred,High,Full,Average,1
3576,Low,0.888492936557005,0.8070785808357406,0.20936783671333126,0.15643518249593014,Preferred,High,Partial,Bad,1
3577,Medium,0.4478090677219647,0.29121814255113787,0.7663722370132332,0.4095472114169385,Not Preferred,High,None,Average,1
3578,Medium,0.49580301660687576,0.5922776624734419,0.9527257254401017,0.08060652764707532,Preferred,Low,None,Average,0
3579,Low,0.12664464220434124,0.002160104124001805,0.17891386371301377,0.8238761750976041,Preferred,Low,Partial,Average,1
3580,Medium,0.8131791287366318,0.17059866942746005,0.3916208974317593,0.19195715143476588,Neutral,Medium,Partial,Average,1
3581,High,0.23940665129054872,0.4289126149407205,0.1516265293542287,0.49516754362273674,Preferred,Low,Partial,Average,0
3582,Medium,0.5422910477471825,0.5000757917986678,0.3160100188117154,0.4278112344921188,Neutral,Medium,None,Good,0
3583,High,0.653924490067314,0.932716764008584,0.12607100648936675,0.5609220647701569,Not Preferred,High,Full,Good,1
3584,High,0.4618343116711965,0.24257553447514157,0.5163688405358549,0.525833205311437,Preferred,High,None,Average,1
3585,High,0.10573513650610566,0.19814488109681772,0.8329614298586506,0.7210876086977921,Preferred,Medium,None,Good,1
3586,Low,0.14485169677873355,0.903826082760931,0.7706813869695144,0.6022443778273,Neutral,Medium,Partial,Good,0
3587,High,0.08649527402139756,0.5177389364941697,0.15939143896131636,0.8948157500609353,Not Preferred,High,Full,Bad,1
3588,Medium,0.49580301660687576,0.19826488365947914,0.6429920876642867,0.3961659184292716,Neutral,Low,Full,Good,1
3589,High,5.536675737993768e-06,0.32544241501353477,0.6796347933662398,0.04514207386211888,Not Preferred,High,Full,Bad,0
3590,High,0.018741158655532275,0.021614717751216372,0.8883099664809113,0.10257243871964672,Not Preferred,Medium,Full,Good,1
3591,High,0.7238739634635536,0.9615502979670214,0.536536323315956,0.8124402403965896,Neutral,Medium,None,Good,0
3592,Low,0.9961614938287026,0.3473989962790568,0.13653827733770263,0.3115421784382463,Neutral,Low,Full,Bad,0
3593,Medium,0.043243024979265354,0.37391602721856676,0.34624490194584034,0.24481834726203255,Not Preferred,High,Full,Good,1
3594,Low,0.49580301660687576,0.5514858965324552,0.5557194323777292,0.7217530658303848,Not Preferred,High,None,Bad,1
3595,Medium,0.9998084811737649,0.5067658465262576,0.7930764711535562,0.9989401982890806,Neutral,Medium,Partial,Good,0
3596,Low,0.7898001150738954,0.10728119856574714,0.29611837482429804,0.5625052709798489,Neutral,Medium,None,Bad,0
3597,High,0.2796075010677521,0.6569821959233272,0.5404549589213423,0.42343863165272,Neutral,High,Partial,Average,1
3598,Medium,0.5117502277870527,0.5067658465262576,0.5033840502190544,0.20685883662438154,Not Preferred,Low,Partial,Good,1
3599,High,0.44321080053988127,0.8743592849319325,0.5552257903611765,0.7323432206490064,Not Preferred,High,Full,Good,1
3600,High,0.19152299442053933,0.558464642436473,0.5007480192678987,0.26639715397668995,Not Preferred,High,None,Good,0
3601,Medium,0.8056834806518501,0.6571069734837102,0.8341843464123241,0.6366855267834085,Neutral,High,Partial,Good,0
3602,Low,0.5897549217802704,0.4785173012674947,0.5431246268331652,0.008087291552646314,Not Preferred,High,Full,Average,0
3603,High,0.0293724636248055,0.41055780330716196,0.027029196168892877,0.0003908558469830625,Not Preferred,Low,None,Bad,1
3604,Low,0.19223706699289567,0.21537337609102514,0.26249291850482204,0.49516754362273674,Neutral,Medium,Partial,Good,1
3605,Medium,0.5935201185448099,0.5864352035369994,0.01953534698951076,0.21056606584860504,Preferred,Medium,None,Good,0
3606,High,0.12182460591049737,0.35508337016894964,0.009733196707920055,0.5946462436239086,Neutral,High,Full,Bad,0
3607,Medium,0.5886924644361093,0.25231939586449315,0.9832421518516935,0.38754963833685807,Neutral,Low,None,Bad,0
3608,High,0.4658217557666515,0.3108000880133954,0.5474579330288548,0.6698903394280301,Not Preferred,Low,None,Good,0
3609,High,0.985802533553104,0.8002680527449789,0.9241210172478714,0.2720903515387917,Preferred,Low,None,Average,1
3610,Medium,0.6870908638627108,0.923183670553841,0.733854824968228,0.9612960289846598,Neutral,Medium,None,Average,0
